Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,customer_answered_call,customer_response_time,customer_availability,visitor_pass_status,society_security_level,gate_wait_time,driver_status,previous_failed_deliveries,address_confidence,preferred_delivery_slot,estimated_arrival_delay,driver_experience,pickup_delay_minutes,hour_of_day,day_of_week,is_weekend,arrival_within_preferred_slot,customer_reachability_score,society_accessibility_score,driver_reliability_score
33,4.6,0,1,0,3,200,0,496,0,1,0,15,1,0,95,0,11,9,10.0,19,4,False,0,10.0,40,100
22,4.6,2,2,1,0,85,1,100,0,1,0,15,2,1,86,0,8,3,5.0,22,1,False,0,83.33333333333333,40,61
35,4.3,1,1,1,0,230,1,54,0,0,0,3,1,0,77,2,0,7,10.0,20,3,True,0,91.0,64,100
34,4.3,4,1,0,3,195,0,547,1,0,0,1,2,1,96,2,12,1,5.0,19,6,False,0,10.0,68,57
31,4.7,1,1,2,0,190,1,61,1,0,0,1,1,1,84,0,7,1,10.0,19,6,False,0,89.83333333333333,68,97
23,4.7,0,2,0,0,65,1,97,3,0,0,4,1,2,72,0,6,7,15.0,9,3,True,0,83.83333333333333,62,100
32,4.8,1,1,0,3,215,1,79,1,0,0,2,1,0,85,1,7,8,5.0,20,1,False,1,86.83333333333333,66,100
20,4.2,4,0,0,0,230,0,489,0,0,2,3,1,1,84,2,10,13,5.0,12,4,False,0,10.0,34,100
21,4.7,2,1,0,0,185,1,62,0,0,0,4,2,0,63,0,8,15,15.0,21,6,False,0,89.66666666666667,62,90
30,4.5,1,3,0,0,150,0,269,1,0,1,2,1,1,74,2,7,7,5.0,18,1,False,0,10.0,96,100
30,4.5,3,3,1,3,125,1,74,0,2,0,32,1,0,70,0,14,8,15.0,18,5,False,0,87.66666666666667,6,100
32,4.1,0,2,0,3,195,1,17,3,0,1,3,1,1,58,0,8,2,15.0,22,6,False,0,97.16666666666667,94,99
34,4.6,3,3,0,3,125,1,20,1,1,0,10,1,0,86,1,2,4,10.0,17,0,False,1,96.66666666666667,50,100
37,4.3,1,0,1,0,180,1,23,1,1,0,16,1,2,56,0,9,2,10.0,14,4,False,1,96.16666666666667,38,94
33,4.6,5,2,1,3,120,1,19,0,0,1,3,2,1,60,1,12,3,10.0,22,5,False,1,96.83333333333333,94,61
36,4.6,5,1,1,0,135,1,59,0,0,0,2,1,2,89,2,3,2,10.0,19,3,True,0,90.16666666666667,66,94
24,4.8,5,3,0,0,135,1,36,0,0,0,4,1,1,64,1,8,10,10.0,16,3,True,0,94.0,62,100
25,4.8,0,0,1,0,115,1,65,0,0,0,3,2,2,98,0,12,1,5.0,12,2,True,1,89.16666666666667,64,52
37,5.0,5,0,0,0,145,1,95,3,0,2,3,1,1,75,0,0,13,15.0,11,2,True,0,84.16666666666667,34,100
31,4.6,5,3,0,0,150,0,352,2,1,0,8,1,0,74,0,14,10,10.0,17,2,True,0,10.0,54,100
38,4.7,4,3,1,0,80,1,46,0,0,2,2,1,1,85,0,0,7,10.0,17,4,False,0,92.33333333333333,36,100
35,3.8,5,1,1,0,170,1,91,0,0,0,2,1,1,89,2,3,14,5.0,20,0,False,0,84.83333333333333,66,100
38,4.7,2,2,2,0,110,1,115,2,0,0,4,1,0,68,2,4,10,-1430.0,23,3,True,0,80.83333333333333,62,100
22,4.9,0,2,2,3,60,1,101,0,0,0,1,1,2,78,1,13,15,15.0,9,0,False,0,83.16666666666667,68,100
35,4.9,4,3,0,3,115,1,56,0,0,2,3,1,1,66,2,12,3,10.0,18,1,False,0,90.66666666666667,34,100
31,4.7,2,2,0,0,115,1,57,0,1,1,9,1,2,76,0,13,6,-1430.0,23,0,False,0,90.5,82,100
35,4.4,2,3,0,0,180,1,100,1,0,2,4,1,2,92,1,4,11,10.0,15,1,False,0,83.33333333333333,32,100
22,4.7,0,3,0,0,50,1,100,1,0,0,1,1,2,85,0,1,14,15.0,16,4,False,1,83.33333333333333,68,100
29,5.0,1,1,0,0,240,1,69,0,0,0,1,1,0,92,1,8,10,5.0,21,6,False,1,88.5,68,100
21,4.9,2,3,0,0,140,1,17,0,2,0,28,1,1,97,0,6,3,10.0,18,0,False,0,97.16666666666667,14,100
35,4.6,5,2,1,0,90,0,323,2,1,0,12,2,0,69,0,12,2,15.0,22,0,False,0,10.0,46,64
36,5.0,2,1,0,0,26,0,456,2,0,2,1,1,0,91,1,8,8,5.0,20,3,True,1,10.0,38,100
23,4.5,1,0,0,0,100,1,103,0,1,0,17,1,1,65,0,14,2,5.0,11,5,False,0,82.83333333333333,36,99
28,4.8,3,2,1,0,85,1,10,2,0,2,4,1,0,98,0,6,10,10.0,9,5,False,0,98.33333333333333,32,100
36,3.5,4,1,1,0,170,1,71,1,0,0,3,1,3,83,2,0,3,15.0,19,0,False,0,88.16666666666667,64,91
23,4.7,0,1,0,0,240,1,10,1,0,2,1,1,1,74,0,2,8,10.0,20,2,True,0,98.33333333333333,38,100
37,5.0,4,3,0,0,125,1,94,2,0,0,4,2,4,64,1,1,5,10.0,18,4,False,1,84.33333333333333,62,50
20,4.5,2,2,1,0,90,1,10,0,0,2,2,1,1,69,1,1,4,5.0,22,3,True,1,98.33333333333333,36,100
27,4.8,4,1,0,3,55,1,24,0,0,1,1,1,0,99,2,8,9,5.0,20,4,False,0,96.0,98,100
26,4.7,4,2,0,0,85,1,75,1,0,1,4,1,1,56,2,9,7,5.0,9,6,False,1,87.5,92,100
36,4.5,4,1,1,0,90,1,119,0,0,0,1,1,0,85,0,2,15,10.0,22,1,False,0,80.16666666666667,68,100
38,4.6,1,1,0,3,160,0,487,1,1,1,19,1,2,100,0,14,3,10.0,21,4,False,0,10.0,62,96
31,4.9,4,2,1,0,145,1,86,0,0,1,1,1,1,96,0,10,11,15.0,23,0,False,0,85.66666666666667,98,100
21,4.9,4,1,0,0,150,1,71,2,0,2,1,1,4,78,1,1,6,10.0,19,0,False,1,88.16666666666667,38,92
39,4.6,4,2,1,0,110,1,25,1,0,2,1,1,0,68,1,11,2,5.0,23,0,False,1,95.83333333333333,38,100
26,4.6,5,3,0,3,145,1,29,1,0,2,1,1,0,86,1,3,13,5.0,17,4,False,1,95.16666666666667,38,100
23,5.0,5,3,2,0,105,1,57,1,0,2,4,1,0,92,0,5,5,10.0,18,6,False,0,90.5,32,100
38,4.8,0,1,0,0,150,1,112,2,0,0,1,1,0,91,0,4,5,15.0,19,1,False,0,81.33333333333333,68,100
34,4.4,1,1,0,0,180,0,326,3,0,1,4,1,0,69,0,1,12,10.0,20,1,False,0,10.0,92,100
39,4.9,3,3,0,0,125,1,7,2,0,1,1,1,1,56,2,1,9,15.0,17,0,False,0,98.83333333333333,98,100
26,4.9,0,2,1,0,90,1,27,3,0,1,1,1,1,79,2,14,5,15.0,23,2,True,0,95.5,98,100
38,4.8,4,2,2,0,95,1,31,0,0,1,2,2,3,90,0,2,10,15.0,10,0,False,0,94.83333333333333,96,65
38,4.4,5,3,0,0,240,1,115,0,1,2,8,1,2,63,2,12,11,5.0,17,0,False,0,80.83333333333333,24,100
36,4.9,1,2,1,3,75,1,72,2,0,2,2,2,0,82,0,0,14,15.0,8,5,False,0,88.0,36,88
35,4.8,5,1,1,0,130,1,23,0,0,2,3,1,1,71,2,13,1,15.0,20,2,True,0,96.16666666666667,34,97
31,4.9,2,0,2,3,125,1,58,2,0,2,3,1,2,87,0,0,13,10.0,11,1,False,0,90.33333333333333,34,100
28,4.6,1,0,0,0,105,1,55,0,1,0,12,1,0,74,2,4,7,10.0,11,4,False,1,90.83333333333333,46,100
34,4.1,2,2,0,0,125,1,34,2,0,0,3,1,1,63,1,4,12,15.0,9,4,False,0,94.33333333333333,64,100
24,5.0,5,0,1,0,140,1,15,0,0,1,1,1,1,64,0,0,14,15.0,11,4,False,0,97.5,98,100
25,4.2,4,1,0,0,240,1,14,1,1,2,12,2,0,60,0,2,1,15.0,21,5,False,0,97.66666666666667,16,62
25,4.8,0,1,0,0,135,1,104,1,0,0,1,1,1,58,0,12,3,15.0,21,4,False,0,82.66666666666667,68,100
32,4.7,4,2,1,3,95,1,28,2,1,1,10,1,1,63,1,10,8,15.0,22,5,False,1,95.33333333333333,80,100
30,4.9,5,2,0,0,100,1,49,2,0,0,1,1,0,66,0,13,10,15.0,23,3,True,0,91.83333333333333,68,100
27,4.6,4,0,1,3,18,0,481,0,0,2,2,1,0,86,1,10,12,5.0,14,5,False,0,10.0,36,100
34,4.8,0,2,0,0,100,1,62,1,0,0,4,1,1,71,2,0,10,5.0,9,2,True,1,89.66666666666667,62,100
22,4.0,2,2,0,0,100,1,19,0,0,2,2,1,2,77,0,3,14,5.0,22,1,False,0,96.83333333333333,36,100
27,4.8,3,3,0,0,60,1,25,1,0,0,1,1,1,74,2,1,13,5.0,15,3,True,0,95.83333333333333,68,100
30,4.6,5,1,1,0,30,1,102,0,0,0,1,1,0,85,1,12,8,10.0,20,5,False,1,83.0,68,100
35,4.2,5,1,0,0,165,1,74,3,0,0,2,1,2,61,0,9,15,10.0,21,5,False,0,87.66666666666667,66,100
24,5.0,0,3,1,3,160,1,22,0,0,2,1,1,1,83,1,6,15,5.0,17,0,False,1,96.33333333333333,38,100
29,4.9,4,1,1,0,50,1,20,2,1,0,19,1,2,77,0,10,7,15.0,19,1,False,0,96.66666666666667,32,100
25,4.4,0,1,2,0,210,0,540,2,0,0,1,1,0,91,0,12,14,15.0,19,6,False,0,10.0,68,100
37,4.1,2,1,0,0,170,1,68,3,0,1,2,1,0,85,1,1,3,15.0,19,2,True,1,88.66666666666667,96,100
27,4.8,1,3,0,0,210,0,218,0,0,1,4,1,1,81,0,9,2,10.0,18,3,True,0,10.0,92,99
31,3.9,2,1,1,0,190,1,77,0,0,1,4,1,0,98,0,5,14,10.0,19,3,True,0,87.16666666666667,92,100
29,4.6,4,3,1,3,85,1,72,0,0,2,1,1,1,76,0,6,10,10.0,17,6,False,0,88.0,38,100
29,4.8,2,2,1,0,11,1,97,2,0,0,2,1,1,85,1,3,13,15.0,8,4,False,0,83.83333333333333,66,100
33,4.2,0,2,1,0,175,1,100,1,0,2,4,1,1,56,1,6,6,5.0,22,6,False,1,83.33333333333333,32,100
36,4.8,1,3,0,3,155,0,495,1,0,0,2,1,1,94,2,10,9,5.0,18,5,False,0,10.0,66,100
36,5.0,2,1,0,0,125,1,67,0,1,1,16,3,1,75,0,14,10,15.0,19,1,False,0,88.83333333333333,68,25
25,4.6,0,1,0,3,180,0,598,0,1,0,15,1,1,94,0,11,10,10.0,21,1,False,0,10.0,40,100
22,4.9,4,2,0,0,115,1,41,2,0,2,2,0,2,81,0,12,10,15.0,22,1,False,0,93.16666666666667,36,30
35,4.8,1,3,0,0,95,1,11,1,0,0,4,1,2,70,2,12,8,10.0,17,4,False,0,98.16666666666667,62,100
25,4.7,2,2,0,0,80,1,31,1,0,0,4,1,0,94,1,0,1,5.0,10,3,True,0,94.83333333333333,62,100
26,4.7,2,1,2,3,85,0,276,2,0,1,2,1,0,80,2,8,11,15.0,19,1,False,0,10.0,96,100
34,5.0,4,2,0,0,110,1,115,1,0,0,3,1,0,69,2,7,3,5.0,9,2,True,1,80.83333333333333,64,100
28,4.7,4,0,2,0,85,0,538,0,1,0,17,1,0,85,2,1,1,10.0,11,1,False,1,10.0,36,100
24,4.5,0,2,0,0,95,1,8,2,1,0,14,2,0,68,2,0,2,15.0,9,5,False,1,98.66666666666667,42,64
30,4.6,4,0,2,0,115,1,41,0,1,2,13,1,0,57,0,3,9,10.0,13,3,True,1,93.16666666666667,14,100
23,4.7,3,2,0,0,90,1,9,0,0,1,1,1,1,90,2,2,2,10.0,22,3,True,0,98.5,98,99
33,4.2,2,3,0,0,195,0,483,0,0,0,3,1,0,93,1,13,1,10.0,18,3,True,1,10.0,64,100
22,4.8,0,2,0,0,120,1,42,1,0,0,2,1,1,98,2,10,4,15.0,10,1,False,1,93.0,66,100
26,4.7,0,2,1,0,115,1,89,3,0,0,1,1,4,98,1,14,1,15.0,22,6,False,1,85.16666666666667,68,82
20,4.7,5,0,0,0,140,1,67,1,0,0,2,1,0,64,0,4,2,5.0,12,6,False,1,88.83333333333333,66,100
26,5.0,0,2,0,0,95,0,269,3,0,0,1,1,2,97,0,4,5,5.0,23,3,True,0,10.0,68,100
36,4.1,3,1,0,0,255,1,56,1,1,2,12,1,1,69,1,4,9,5.0,21,3,True,1,90.66666666666667,16,100
37,4.9,1,1,1,3,125,0,523,2,1,2,14,1,0,95,1,12,7,5.0,19,0,False,1,10.0,12,100
35,4.6,4,3,0,0,150,1,78,0,1,1,15,1,1,68,2,14,14,5.0,19,6,False,0,87.0,70,100
28,5.0,1,3,1,3,17,1,44,0,1,2,12,1,0,60,1,11,10,10.0,15,3,True,0,92.66666666666667,16,100
33,4.5,1,3,0,0,85,1,96,0,0,0,4,2,1,67,2,2,3,10.0,17,2,True,0,84.0,62,61
20,4.7,0,2,0,0,100,0,544,0,0,2,3,1,0,74,0,4,12,5.0,22,4,False,0,10.0,34,100
35,4.0,4,1,0,0,165,1,114,0,1,0,14,1,0,73,2,9,14,15.0,20,6,False,0,81.0,42,100
25,4.2,3,2,0,3,115,1,13,0,0,1,1,1,2,92,0,1,4,5.0,23,0,False,0,97.83333333333333,98,98
25,4.6,2,2,0,0,85,1,89,1,0,2,3,1,2,55,2,5,11,5.0,22,0,False,0,85.16666666666667,34,100
23,5.0,1,2,0,0,115,0,571,1,0,2,2,1,0,85,1,9,2,5.0,22,0,False,1,10.0,36,100
38,4.9,3,1,0,0,165,1,18,1,0,0,4,2,1,100,1,13,8,5.0,20,1,False,1,97.0,62,71
31,3.5,0,2,2,0,165,1,12,1,0,2,2,1,1,62,1,7,8,-1425.0,23,3,True,1,98.0,36,100
23,4.8,2,1,1,0,105,0,411,0,0,0,4,1,0,90,1,12,9,5.0,21,6,False,1,10.0,62,100
27,4.6,5,1,1,0,140,0,347,2,0,0,2,1,0,67,1,13,1,5.0,20,3,True,1,10.0,66,100
39,5.0,1,1,1,0,140,0,363,1,2,1,23,1,0,79,2,2,5,15.0,20,4,False,0,10.0,54,100
30,4.2,5,0,2,0,165,1,69,3,0,2,3,1,2,67,0,6,2,10.0,11,4,False,0,88.5,34,94
23,4.7,3,2,1,0,60,1,78,0,0,0,3,2,0,80,0,11,2,5.0,23,1,False,0,87.0,64,64
26,4.6,1,2,0,0,105,1,9,1,0,2,3,1,2,75,0,11,5,10.0,23,5,False,0,98.5,34,100
26,4.9,0,2,0,0,90,1,115,0,0,1,2,1,0,65,0,14,13,5.0,22,1,False,0,80.83333333333333,96,100
38,3.9,3,3,1,0,165,0,236,3,0,1,1,1,1,99,1,0,2,10.0,18,1,False,1,10.0,98,99
26,4.8,2,0,0,0,70,1,57,0,0,0,4,1,1,66,0,7,4,5.0,14,4,False,1,90.5,62,100
31,4.8,3,2,0,0,105,1,118,1,0,2,3,2,2,55,0,8,1,5.0,10,3,True,0,80.33333333333333,34,52
24,4.7,5,1,1,3,115,1,49,1,1,0,18,1,0,92,0,0,14,5.0,20,4,False,0,91.83333333333333,34,100
33,3.5,5,1,1,0,180,1,19,1,0,2,1,1,0,68,1,8,1,10.0,20,4,False,1,96.83333333333333,38,100
35,4.4,1,1,0,0,200,1,47,0,0,0,3,1,2,85,1,10,5,15.0,20,5,False,1,92.16666666666667,64,100
25,4.3,2,2,0,3,130,0,244,2,0,2,3,1,0,74,2,3,9,-1430.0,23,6,False,0,10.0,34,100
34,4.7,1,0,1,0,125,1,48,3,1,1,9,2,1,60,1,13,4,10.0,11,2,True,0,92.0,82,63
33,4.7,0,2,1,0,135,1,111,1,0,0,4,1,2,93,0,6,3,5.0,22,0,False,0,81.5,62,96
30,4.6,0,3,0,0,80,1,31,1,1,1,13,1,1,89,2,6,1,10.0,17,4,False,0,94.83333333333333,74,97
39,5.0,2,0,0,0,160,1,79,0,0,2,2,1,1,61,0,8,2,10.0,11,3,True,0,86.83333333333333,36,99
29,4.7,0,3,1,3,145,1,6,1,1,0,8,1,1,68,2,13,6,15.0,19,2,True,0,99.0,54,100
20,4.7,2,3,1,0,135,1,31,1,0,1,3,1,0,91,2,10,15,15.0,18,5,False,0,94.83333333333333,94,100
22,4.7,3,2,0,0,75,0,497,1,0,0,3,2,4,84,2,3,7,5.0,23,0,False,0,10.0,64,54
28,4.9,0,2,0,3,135,1,65,0,0,2,2,1,0,55,1,13,7,10.0,22,4,False,1,89.16666666666667,36,100
27,5.0,1,3,1,3,60,1,59,1,0,1,1,2,1,67,1,6,10,5.0,18,1,False,1,90.16666666666667,98,75
39,4.7,4,2,0,0,95,1,26,0,0,0,4,1,1,85,0,8,8,5.0,22,1,False,0,95.66666666666667,62,100
38,4.6,5,1,0,0,140,1,34,0,0,0,3,2,0,59,1,0,4,10.0,20,1,False,1,94.33333333333333,64,68
30,4.6,5,0,0,3,150,0,306,1,1,0,17,1,0,79,2,11,6,5.0,14,1,False,0,10.0,36,100
34,4.8,4,1,1,0,150,1,42,0,1,0,19,1,1,56,0,6,7,15.0,19,0,False,0,93.0,32,100
28,4.7,2,2,0,0,18,1,43,0,1,0,13,1,1,68,2,1,2,15.0,8,5,False,1,92.83333333333333,44,99
31,4.8,5,1,0,0,235,1,97,1,0,0,2,1,1,93,2,10,1,5.0,19,3,True,0,83.83333333333333,66,97
29,4.6,4,1,1,0,65,1,22,1,0,0,3,1,2,99,0,11,13,10.0,21,0,False,0,96.33333333333333,64,100
30,4.9,3,1,0,0,175,1,70,1,1,2,18,2,0,63,0,3,7,15.0,21,6,False,0,88.33333333333333,4,74
28,4.0,0,1,0,0,160,0,257,1,0,0,2,1,0,86,1,12,1,5.0,21,4,False,1,10.0,66,100
33,4.1,2,0,0,0,220,1,107,0,0,2,1,1,3,70,2,1,2,15.0,12,1,False,0,82.16666666666667,38,89
35,4.9,4,1,2,0,140,1,29,0,1,2,16,1,2,99,1,12,9,10.0,20,3,True,1,95.16666666666667,8,100
36,4.6,3,3,0,0,145,0,286,0,1,0,15,0,0,67,2,4,2,5.0,17,1,False,0,10.0,40,24
24,4.6,3,0,0,0,135,1,40,2,1,0,18,2,2,55,2,0,1,10.0,11,0,False,1,93.33333333333333,34,52
25,4.6,2,2,0,0,75,0,244,0,0,1,1,1,1,56,2,4,11,5.0,8,3,True,1,10.0,98,100
39,4.9,1,3,1,0,75,0,465,0,0,1,3,2,1,64,2,10,3,10.0,16,6,False,0,10.0,94,61
21,4.0,2,2,0,3,85,1,104,1,0,0,3,1,1,84,2,12,9,15.0,10,5,False,1,82.66666666666667,64,100
37,4.6,4,1,0,0,140,1,23,3,0,2,3,2,2,92,0,10,2,5.0,21,0,False,0,96.16666666666667,34,54
36,5.0,3,2,0,3,100,0,371,1,0,2,1,1,0,73,2,12,1,10.0,23,1,False,0,10.0,38,100
23,4.9,1,3,0,0,185,0,492,0,1,2,8,1,0,67,0,3,1,5.0,17,6,False,0,10.0,24,100
38,4.0,2,2,0,0,135,1,64,1,1,2,10,1,0,60,2,1,1,10.0,9,0,False,1,89.33333333333333,20,100
26,4.5,2,2,0,3,95,1,63,2,0,2,1,1,1,56,2,3,15,5.0,10,4,False,1,89.5,38,100
26,4.3,3,2,0,0,120,0,592,2,0,1,3,0,0,91,0,12,8,5.0,23,5,False,0,10.0,94,36
32,4.7,0,2,0,0,200,1,23,0,0,1,1,1,2,89,0,3,1,10.0,22,1,False,0,96.16666666666667,98,92
31,4.7,5,3,1,0,125,1,58,2,1,2,16,1,2,72,2,13,2,10.0,18,6,False,0,90.33333333333333,8,94
22,4.8,0,3,0,0,170,1,106,0,1,0,18,2,1,99,2,5,12,10.0,17,6,False,0,82.33333333333333,34,79
37,4.7,4,2,1,0,75,0,419,1,0,2,4,2,1,94,0,11,11,10.0,0,3,True,0,10.0,32,77
31,4.9,5,1,1,0,150,1,75,1,0,0,4,1,2,57,2,4,1,5.0,19,6,False,0,87.5,62,92
27,4.6,0,2,0,0,120,1,51,0,1,2,11,1,0,71,2,1,14,5.0,22,6,False,0,91.5,18,100
33,4.8,2,3,1,0,135,1,55,1,0,2,4,1,0,72,1,9,11,10.0,17,0,False,1,90.83333333333333,32,100
20,4.6,0,2,0,3,115,0,407,2,2,1,27,1,0,70,1,13,2,10.0,10,4,False,0,10.0,46,100
31,4.9,5,0,0,0,150,1,7,0,1,0,14,2,2,85,0,14,15,15.0,12,2,True,1,98.83333333333333,42,80
27,4.6,4,3,2,0,80,1,20,0,0,0,3,1,0,69,0,5,8,15.0,17,6,False,0,96.66666666666667,64,100
20,4.9,4,1,0,0,19,1,97,0,0,0,3,0,1,96,0,8,5,5.0,20,0,False,0,83.83333333333333,64,25
20,4.8,3,0,0,0,80,1,112,1,0,0,2,1,1,89,1,9,5,15.0,11,1,False,0,81.33333333333333,66,100
34,4.3,3,2,0,0,140,1,6,0,0,0,1,1,1,84,2,12,11,5.0,22,4,False,0,99.0,68,100
27,5.0,3,1,1,0,65,1,91,1,1,0,10,1,1,90,1,6,4,5.0,20,4,False,1,84.83333333333333,50,100
22,4.6,1,2,0,3,90,1,80,0,0,0,4,1,1,67,2,10,8,5.0,8,2,True,1,86.66666666666667,62,100
29,4.7,1,1,1,1,150,1,6,0,0,0,1,1,1,75,1,5,11,15.0,20,2,True,1,99.0,68,100
35,4.9,3,1,1,0,160,0,262,0,0,1,2,1,0,86,0,1,9,10.0,21,3,True,0,10.0,96,100
28,4.6,1,3,1,0,185,1,47,0,0,0,3,1,0,88,2,6,13,5.0,17,6,False,0,92.16666666666667,64,100
36,5.0,0,1,0,0,140,1,20,0,0,0,4,1,1,99,0,4,2,10.0,21,1,False,0,96.66666666666667,62,99
32,4.8,4,2,2,0,115,1,96,1,0,2,1,1,1,58,1,14,10,-1425.0,23,4,False,1,84.0,38,100
25,4.5,3,2,0,3,135,1,6,3,0,1,2,1,0,91,0,3,6,15.0,23,2,True,0,99.0,96,100
32,4.4,5,1,1,0,36,1,69,0,0,2,3,1,0,69,0,3,2,5.0,19,2,True,0,88.5,34,100
35,4.5,2,2,1,0,105,0,455,1,0,0,4,1,0,93,1,4,15,10.0,10,4,False,0,10.0,62,100
28,4.6,5,1,1,0,135,1,34,0,0,1,3,1,1,57,1,8,12,10.0,20,4,False,1,94.33333333333333,94,100
29,4.7,0,0,0,0,135,1,102,0,0,2,1,1,1,82,1,14,4,5.0,14,5,False,0,83.0,38,100
32,4.9,1,3,1,0,195,1,15,1,1,0,12,1,0,94,0,1,9,5.0,17,0,False,0,97.5,46,100
38,4.8,1,2,1,0,90,1,51,0,0,0,1,1,2,82,1,10,1,5.0,9,1,False,0,91.5,68,92
37,4.9,4,2,1,3,17,1,8,2,0,2,1,1,1,60,0,8,15,10.0,10,1,False,0,98.66666666666667,38,100
37,4.6,3,2,0,0,125,1,79,0,0,0,2,1,0,81,2,13,5,-1430.0,23,0,False,0,86.83333333333333,66,100
39,4.5,5,3,2,0,115,1,17,1,0,1,1,1,0,55,0,7,9,15.0,17,4,False,0,97.16666666666667,98,100
24,4.5,5,2,0,0,110,0,242,0,0,2,1,1,0,59,2,8,10,10.0,22,6,False,0,10.0,38,100
20,4.6,5,2,0,0,100,1,84,1,0,2,4,1,0,66,2,6,12,15.0,22,2,True,0,86.0,32,100
21,4.9,1,2,1,3,60,1,43,3,0,0,4,1,3,100,2,7,4,10.0,22,5,False,0,92.83333333333333,62,93
34,4.4,3,0,1,0,155,1,69,0,1,0,15,1,0,65,0,8,2,5.0,11,4,False,0,88.5,40,100
30,4.1,5,1,0,0,200,1,81,0,0,0,2,1,1,71,0,3,5,10.0,20,6,False,0,86.5,66,100
39,4.6,4,2,1,0,100,0,566,0,0,0,2,0,1,73,1,0,13,5.0,22,4,False,1,10.0,66,41
32,4.5,4,2,1,0,145,1,58,0,0,0,2,2,2,74,2,13,6,15.0,22,6,False,0,90.33333333333333,66,62
37,4.6,5,2,1,0,80,1,26,0,1,2,15,0,0,83,1,4,14,15.0,22,6,False,1,95.66666666666667,10,48
36,4.2,3,2,0,0,110,1,9,2,0,1,1,1,1,65,2,1,3,15.0,8,4,False,1,98.5,98,100
36,4.6,1,0,0,0,175,0,445,2,0,0,1,1,1,65,2,10,2,15.0,11,3,True,1,10.0,68,99
36,5.0,2,1,0,0,160,1,100,1,0,0,4,1,0,64,0,3,3,10.0,19,6,False,0,83.33333333333333,62,100
30,5.0,5,0,0,0,125,1,56,0,0,0,3,1,0,77,2,11,4,5.0,13,6,False,0,90.66666666666667,64,100
27,4.6,1,1,2,0,185,1,15,0,0,0,3,0,1,62,1,2,1,5.0,19,6,False,1,97.5,64,17
28,4.7,1,1,0,0,130,1,43,1,2,0,32,1,0,74,1,9,6,5.0,20,5,False,1,92.83333333333333,6,100
39,4.7,1,2,0,0,120,0,224,0,0,2,4,1,1,73,1,2,2,10.0,9,0,False,0,10.0,32,99
25,4.7,2,3,2,0,105,1,94,2,0,0,1,1,2,56,1,13,13,15.0,16,0,False,0,84.33333333333333,68,100
20,4.9,3,2,0,0,95,1,43,2,0,0,4,1,1,79,2,14,13,5.0,10,2,True,1,92.83333333333333,62,100
29,5.0,5,1,1,3,110,1,61,2,0,1,1,1,1,73,2,6,2,5.0,21,5,False,0,89.83333333333333,98,99
38,3.6,0,2,1,0,185,1,56,1,1,0,13,1,1,86,1,1,7,15.0,22,1,False,1,90.66666666666667,44,100
34,4.6,2,2,2,0,85,1,48,0,0,0,2,2,2,91,2,12,15,15.0,23,1,False,0,92.0,66,80
24,4.9,1,3,0,0,170,0,319,0,1,1,8,1,0,66,2,8,4,5.0,18,3,True,0,10.0,84,100
31,4.7,4,1,1,0,27,1,118,1,0,2,1,1,3,83,1,10,7,10.0,21,1,False,1,80.33333333333333,38,99
24,5.0,3,3,0,0,115,1,11,0,0,2,3,2,0,77,1,2,10,5.0,18,4,False,1,98.16666666666667,34,80
32,4.2,3,1,0,0,170,1,11,3,0,1,1,1,0,76,0,13,2,10.0,19,1,False,0,98.16666666666667,98,100
32,4.8,3,2,1,0,140,1,81,3,1,0,18,1,0,89,0,14,14,15.0,23,6,False,0,86.5,34,100
32,4.8,4,2,0,0,80,1,52,1,0,0,4,1,2,70,0,3,3,10.0,22,1,False,0,91.33333333333333,62,96
29,4.9,2,0,0,3,70,0,273,0,0,0,1,1,1,91,1,11,15,15.0,11,3,True,0,10.0,68,100
33,4.3,3,3,0,3,240,1,22,1,0,2,4,1,1,100,1,14,3,15.0,17,3,True,1,96.33333333333333,32,100
21,4.7,1,1,1,0,200,1,30,0,0,0,2,1,2,88,1,2,14,15.0,20,2,True,1,95.0,66,100
36,4.7,0,2,0,0,145,1,38,2,0,0,1,1,1,61,2,4,12,10.0,22,6,False,0,93.66666666666667,68,100
31,3.5,2,1,1,0,205,1,58,2,0,2,4,1,1,56,0,8,12,15.0,19,3,True,0,90.33333333333333,32,100
20,4.8,5,2,0,0,110,0,588,0,0,2,3,1,3,69,2,11,10,5.0,23,6,False,0,10.0,34,100
26,4.2,2,2,0,0,125,1,80,1,1,0,13,1,4,96,0,1,4,5.0,22,2,True,0,86.66666666666667,44,88
23,5.0,1,2,0,0,130,1,87,0,2,1,31,1,2,64,2,9,11,5.0,23,0,False,0,85.5,38,100
27,5.0,2,2,0,0,50,1,44,1,1,0,17,1,0,99,0,5,10,15.0,10,1,False,0,92.66666666666667,36,100
33,4.7,0,1,0,0,230,0,585,1,2,0,16,1,1,67,2,6,9,10.0,20,1,False,0,10.0,38,100
37,4.7,3,2,0,0,130,1,43,2,1,1,16,1,0,86,0,7,8,10.0,10,0,False,0,92.83333333333333,68,100
27,4.9,2,1,1,0,95,1,97,0,1,2,15,1,0,99,2,4,4,15.0,19,0,False,0,83.83333333333333,10,100
26,4.9,4,1,0,0,85,0,192,3,1,2,17,1,2,74,1,14,14,15.0,20,1,False,1,10.0,6,100
