Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,customer_answered_call,customer_response_time,customer_availability,visitor_pass_status,society_security_level,gate_wait_time,driver_status,previous_failed_deliveries,address_confidence,preferred_delivery_slot,estimated_arrival_delay,driver_experience,delivery_failure
32,4.6,2022-03-18,20:20:00,20:35:00,Fog,Jam ,motorcycle ,Semi-Urban ,255,,,,,,,,,,,,,
22,4.7,2022-03-26,12:40:00,12:45:00,Windy,High ,van,Metropolitian ,115,,,,,,,,,,,,,
20,5.0,2022-03-15,23:20:00,23:30:00,Stormy,Low ,motorcycle ,Metropolitian ,90,,,,,,,,,,,,,
38,5.0,2022-02-13,21:40:00,21:50:00,Cloudy,Jam ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
24,4.8,2022-04-01,19:00:00,19:10:00,Sunny,Medium ,motorcycle ,Metropolitian ,80,,,,,,,,,,,,,
27,4.6,2022-04-01,12:55:00,13:00:00,Windy,High ,motorcycle ,Urban ,120,,,,,,,,,,,,,
22,4.7,2022-03-04,19:10:00,19:25:00,Cloudy,Jam ,scooter ,Metropolitian ,155,,,,,,,,,,,,,
28,4.1,2022-03-03,20:40:00,20:50:00,Windy,Jam ,motorcycle ,Metropolitian ,180,,,,,,,,,,,,,
36,4.4,2022-02-18,19:50:00,19:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,205,,,,,,,,,,,,,
23,4.7,2022-02-11,21:20:00,21:35:00,Fog,Jam ,motorcycle ,Other,110,,,,,,,,,,,,,
34,4.8,2022-03-09,22:20:00,22:30:00,Windy,Low ,scooter ,Metropolitian ,125,,,,,,,,,,,,,
38,4.8,2022-03-28,23:20:00,23:35:00,Windy,Low ,scooter ,Other,110,,,,,,,,,,,,,
33,5.0,2022-03-10,23:20:00,23:25:00,Sunny,Low ,scooter ,Urban ,95,,,,,,,,,,,,,
31,3.9,2022-04-06,19:25:00,19:40:00,Stormy,Jam ,scooter ,Metropolitian ,200,,,,,,,,,,,,,
26,4.6,2022-03-01,11:30:00,11:40:00,Fog,High ,motorcycle ,Metropolitian ,25,,,,,,,,,,,,,
27,4.6,2022-03-04,18:20:00,18:25:00,Cloudy,Medium ,scooter ,Metropolitian ,125,,,,,,,,,,,,,
32,4.5,2022-03-27,21:55:00,22:05:00,Sandstorms,Jam ,scooter ,Metropolitian ,165,,,,,,,,,,,,,
28,4.1,2022-04-03,08:50:00,08:55:00,Windy,Low ,motorcycle ,Metropolitian ,145,,,,,,,,,,,,,
30,3.6,2022-03-04,21:55:00,22:05:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
36,3.7,2022-03-02,19:10:00,19:25:00,Stormy,Jam ,scooter ,Metropolitian ,210,,,,,,,,,,,,,
37,4.6,2022-04-04,21:10:00,21:20:00,Sunny,Jam ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
24,4.9,2022-02-14,18:20:00,18:30:00,Sunny,Medium ,motorcycle ,Metropolitian ,90,,,,,,,,,,,,,
24,4.8,2022-03-13,21:35:00,21:45:00,Cloudy,Jam ,van,Metropolitian ,135,,,,,,,,,,,,,
20,4.6,2022-02-11,21:35:00,21:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
37,4.6,2022-03-18,18:15:00,18:30:00,Sunny,Medium ,motorcycle ,Metropolitian ,80,,,,,,,,,,,,,
24,4.8,2022-04-04,18:40:00,18:50:00,Fog,Medium ,motorcycle ,Urban ,220,,,,,,,,,,,,,
38,4.7,2022-03-13,21:25:00,21:30:00,Sandstorms,Jam ,scooter ,Metropolitian ,31,,,,,,,,,,,,,
36,4.6,2022-03-14,23:55:00,00:05:00,Cloudy,Low ,motorcycle ,Urban ,185,,,,,,,,,,,,,
36,3.7,2022-03-04,20:40:00,20:50:00,Stormy,Jam ,scooter ,Metropolitian ,195,,,,,,,,,,,,,
39,4.3,2022-04-01,10:35:00,10:45:00,Windy,Low ,motorcycle ,Metropolitian ,145,,,,,,,,,,,,,
22,4.8,2022-04-01,08:55:00,09:00:00,Fog,Low ,motorcycle ,Metropolitian ,70,,,,,,,,,,,,,
20,5.0,2022-02-16,22:30:00,22:35:00,Windy,Low ,motorcycle ,Urban ,80,,,,,,,,,,,,,
39,5.0,2022-04-05,13:40:00,13:45:00,Cloudy,High ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
38,4.8,2022-03-30,22:55:00,23:00:00,Stormy,Low ,scooter ,Metropolitian ,115,,,,,,,,,,,,,
32,4.9,2022-03-25,18:15:00,18:25:00,Sunny,Medium ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
34,4.5,2022-03-14,18:20:00,18:30:00,Sandstorms,Medium ,scooter ,Metropolitian ,145,,,,,,,,,,,,,
34,5.0,2022-03-26,08:45:00,09:00:00,Cloudy,Low ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
26,4.5,2022-03-25,18:25:00,18:30:00,Fog,Medium ,scooter ,Metropolitian ,145,,,,,,,,,,,,,
29,4.6,2022-03-26,15:00:00,15:15:00,Fog,High ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
21,4.6,2022-02-15,17:55:00,18:00:00,Cloudy,Medium ,scooter ,Urban ,19,,,,,,,,,,,,,
37,4.0,2022-03-30,20:15:00,20:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
24,4.9,2022-03-25,18:50:00,19:00:00,Stormy,Medium ,motorcycle ,Urban ,130,,,,,,,,,,,,,
29,4.8,2022-03-10,17:50:00,17:55:00,Fog,Medium ,scooter ,Metropolitian ,155,,,,,,,,,,,,,
30,5.0,2022-03-31,19:50:00,20:00:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,180,,,,,,,,,,,,,
25,4.4,2022-04-01,09:50:00,10:00:00,Stormy,Low ,motorcycle ,Urban ,125,,,,,,,,,,,,,
30,3.5,2022-02-12,22:20:00,22:30:00,Sunny,Low ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
25,4.8,2022-02-11,13:15:00,13:25:00,Windy,High ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
29,4.6,2022-04-02,18:35:00,18:40:00,Stormy,Medium ,scooter ,Metropolitian ,95,,,,,,,,,,,,,
36,4.7,2022-03-26,13:45:00,13:55:00,Cloudy,High ,scooter ,Metropolitian ,165,,,,,,,,,,,,,
25,5.0,2022-02-11,17:15:00,17:25:00,Cloudy,Medium ,van,Metropolitian ,60,,,,,,,,,,,,,
21,4.3,2022-03-24,08:10:00,08:15:00,Stormy,Low ,motorcycle ,Metropolitian ,110,,,,,,,,,,,,,
35,4.9,2022-03-08,23:25:00,23:30:00,Sunny,Low ,van,Metropolitian ,140,,,,,,,,,,,,,
36,4.7,2022-03-04,17:45:00,17:55:00,Cloudy,Medium ,scooter ,Urban ,195,,,,,,,,,,,,,
21,5.0,2022-03-01,22:35:00,22:45:00,Sunny,Low ,motorcycle ,Metropolitian ,55,,,,,,,,,,,,,
21,4.8,2022-04-03,13:25:00,13:35:00,Windy,High ,motorcycle ,Urban ,80,,,,,,,,,,,,,
21,4.6,2022-03-10,17:50:00,17:55:00,Cloudy,Medium ,motorcycle ,Metropolitian ,190,,,,,,,,,,,,,
30,4.6,2022-03-18,19:00:00,19:05:00,Cloudy,Medium ,motorcycle ,Metropolitian ,245,,,,,,,,,,,,,
21,4.6,2022-04-02,18:45:00,18:50:00,Windy,Medium ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
29,4.8,2022-03-27,18:20:00,18:35:00,Fog,Medium ,motorcycle ,Metropolitian ,155,,,,,,,,,,,,,
36,4.5,2022-03-31,23:20:00,23:30:00,Sandstorms,Low ,scooter ,Metropolitian ,135,,,,,,,,,,,,,
35,4.0,2022-04-05,16:30:00,16:40:00,Stormy,Medium ,motorcycle ,Urban ,160,,,,,,,,,,,,,
38,4.8,2022-02-11,15:30:00,15:45:00,Stormy,Medium ,scooter ,Metropolitian ,135,,,,,,,,,,,,,
27,4.6,2022-03-27,20:45:00,21:00:00,Sandstorms,Jam ,van,Urban ,85,,,,,,,,,,,,,
22,4.7,2022-04-05,14:45:00,15:00:00,Sunny,High ,motorcycle ,Urban ,14,,,,,,,,,,,,,
25,4.7,2022-03-14,23:00:00,23:10:00,Sandstorms,Low ,motorcycle ,Metropolitian ,75,,,,,,,,,,,,,
20,4.7,2022-03-16,23:00:00,23:15:00,Fog,Low ,motorcycle ,Metropolitian ,105,,,,,,,,,,,,,
29,4.0,2022-03-29,18:10:00,18:25:00,Cloudy,Medium ,scooter ,Metropolitian ,170,,,,,,,,,,,,,
26,4.8,2022-03-03,21:35:00,21:45:00,Sandstorms,Jam ,motorcycle ,Other,75,,,,,,,,,,,,,
20,4.9,2022-03-05,08:10:00,08:25:00,Sandstorms,Low ,motorcycle ,Metropolitian ,60,,,,,,,,,,,,,
30,4.6,2022-03-31,22:55:00,23:10:00,Stormy,Low ,scooter ,Urban ,130,,,,,,,,,,,,,
20,4.9,2022-03-05,09:35:00,09:40:00,Fog,Low ,motorcycle ,Metropolitian ,110,,,,,,,,,,,,,
26,4.7,2022-04-04,22:55:00,23:00:00,Windy,Low ,motorcycle ,Urban ,85,,,,,,,,,,,,,
39,4.1,2022-03-09,13:40:00,13:55:00,Cloudy,High ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
24,4.9,2022-02-13,23:35:00,23:40:00,Sunny,Low ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
39,4.8,2022-02-11,09:35:00,09:50:00,Stormy,Low ,motorcycle ,Metropolitian ,120,,,,,,,,,,,,,
30,4.6,2022-04-03,09:00:00,09:15:00,Fog,Low ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
29,4.9,2022-02-18,17:10:00,17:25:00,Stormy,Medium ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
20,4.9,2022-03-30,09:30:00,09:45:00,Sunny,Low ,scooter ,Metropolitian ,80,,,,,,,,,,,,,
25,5.0,2022-03-14,23:40:00,23:45:00,Fog,Low ,motorcycle ,Urban ,115,,,,,,,,,,,,,
33,4.6,2022-03-08,22:55:00,23:10:00,Sunny,Low ,motorcycle ,Urban ,100,,,,,,,,,,,,,
30,4.9,2022-03-02,17:30:00,17:35:00,Sunny,Medium ,scooter ,Metropolitian ,145,,,,,,,,,,,,,
28,4.8,2022-03-18,17:15:00,17:25:00,Sunny,Medium ,scooter ,Urban ,60,,,,,,,,,,,,,
27,4.0,2022-04-06,20:25:00,20:35:00,Fog,Jam ,scooter ,Metropolitian ,185,,,,,,,,,,,,,
36,4.1,2022-03-14,21:10:00,21:15:00,Sunny,Jam ,scooter ,Metropolitian ,170,,,,,,,,,,,,,
24,4.6,2022-02-16,23:25:00,23:40:00,Sunny,Low ,motorcycle ,Metropolitian ,100,,,,,,,,,,,,,
29,4.5,2022-03-30,23:15:00,23:30:00,Sunny,Low ,motorcycle ,Urban ,55,,,,,,,,,,,,,
38,4.5,2022-03-08,19:25:00,19:35:00,Stormy,Jam ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
22,4.6,2022-04-05,22:30:00,22:40:00,Fog,Low ,motorcycle ,Metropolitian ,95,,,,,,,,,,,,,
38,5.0,2022-03-02,23:50:00,00:00:00,Sandstorms,Low ,scooter ,Metropolitian ,135,,,,,,,,,,,,,
23,4.8,2022-03-11,19:35:00,19:45:00,Fog,Jam ,motorcycle ,Metropolitian ,21,,,,,,,,,,,,,
31,4.8,2022-03-14,23:55:00,00:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,75,,,,,,,,,,,,,
30,4.6,2022-03-30,23:15:00,23:25:00,Fog,Low ,scooter ,Metropolitian ,18,,,,,,,,,,,,,
23,4.7,2022-03-27,19:15:00,19:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,185,,,,,,,,,,,,,
30,4.9,2022-03-27,23:15:00,23:30:00,Windy,Low ,scooter ,Metropolitian ,100,,,,,,,,,,,,,
35,4.6,2022-02-17,19:50:00,20:00:00,Stormy,Jam ,motorcycle ,Metropolitian ,155,,,,,,,,,,,,,
30,4.7,2022-04-02,22:20:00,22:35:00,Sandstorms,Low ,motorcycle ,Metropolitian ,110,,,,,,,,,,,,,
28,4.8,2022-03-14,22:55:00,23:05:00,Stormy,Low ,motorcycle ,Urban ,105,,,,,,,,,,,,,
38,3.9,2022-03-02,20:55:00,21:05:00,Windy,Jam ,scooter ,Metropolitian ,205,,,,,,,,,,,,,
29,4.6,2022-04-02,20:40:00,20:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,205,,,,,,,,,,,,,
28,4.7,2022-03-19,21:00:00,21:15:00,Fog,Jam ,motorcycle ,Metropolitian ,21,,,,,,,,,,,,,
33,4.0,2022-03-09,09:15:00,09:30:00,Sandstorms,Low ,motorcycle ,Metropolitian ,165,,,,,,,,,,,,,
34,4.8,2022-03-15,22:50:00,23:00:00,Sunny,Low ,van,Metropolitian ,55,,,,,,,,,,,,,
38,5.0,2022-03-14,17:35:00,17:45:00,Fog,Medium ,motorcycle ,Metropolitian ,205,,,,,,,,,,,,,
36,4.9,2022-02-11,11:30:00,11:35:00,Fog,High ,van,Metropolitian ,140,,,,,,,,,,,,,
28,4.8,2022-02-17,08:55:00,09:05:00,Stormy,Low ,scooter ,Urban ,55,,,,,,,,,,,,,
21,4.8,2022-03-09,17:45:00,17:55:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
34,4.6,2022-03-29,20:10:00,20:25:00,Fog,Jam ,motorcycle ,Metropolitian ,36,,,,,,,,,,,,,
25,4.8,2022-02-11,09:40:00,09:45:00,Fog,Low ,scooter ,Metropolitian ,75,,,,,,,,,,,,,
34,4.7,2022-04-01,19:20:00,19:25:00,Sandstorms,Jam ,scooter ,Metropolitian ,150,,,,,,,,,,,,,
34,4.1,2022-02-13,18:10:00,18:20:00,Stormy,Medium ,motorcycle ,Metropolitian ,165,,,,,,,,,,,,,
29,4.8,2022-04-01,18:00:00,18:15:00,Fog,Medium ,motorcycle ,Metropolitian ,85,,,,,,,,,,,,,
22,4.3,2022-03-13,09:20:00,09:30:00,Stormy,Low ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
25,4.6,2022-03-21,19:45:00,20:00:00,Sunny,Jam ,van,Urban ,80,,,,,,,,,,,,,
35,3.6,2022-02-12,20:15:00,20:30:00,Sandstorms,Jam ,scooter ,Urban ,155,,,,,,,,,,,,,
35,4.5,2022-02-18,23:45:00,00:00:00,Fog,Low ,motorcycle ,Metropolitian ,175,,,,,,,,,,,,,
30,3.5,2022-03-16,18:45:00,19:00:00,Windy,Medium ,scooter ,Metropolitian ,190,,,,,,,,,,,,,
35,4.8,2022-03-04,18:30:00,18:45:00,Sunny,Medium ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
21,4.5,2022-03-17,17:10:00,17:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
36,4.7,2022-03-31,19:30:00,19:40:00,Fog,Jam ,scooter ,Urban ,190,,,,,,,,,,,,,
20,5.0,2022-04-03,08:45:00,08:50:00,Sunny,Low ,scooter ,Metropolitian ,115,,,,,,,,,,,,,
33,4.8,2022-03-26,20:55:00,21:00:00,Stormy,Jam ,motorcycle ,Metropolitian ,26,,,,,,,,,,,,,
22,4.7,2022-04-05,10:35:00,10:50:00,Sunny,Low ,motorcycle ,Urban ,55,,,,,,,,,,,,,
29,4.7,2022-03-21,21:55:00,22:10:00,Sandstorms,Jam ,motorcycle ,Urban ,130,,,,,,,,,,,,,
30,4.6,2022-03-17,17:45:00,17:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
27,4.7,2022-04-02,22:00:00,22:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,205,,,,,,,,,,,,,
37,3.7,2022-03-02,19:55:00,20:00:00,Windy,Jam ,scooter ,Metropolitian ,41,,,,,,,,,,,,,
22,4.7,2022-03-30,23:15:00,23:20:00,Sunny,Low ,van,Metropolitian ,90,,,,,,,,,,,,,
27,4.6,2022-02-17,22:10:00,22:20:00,Stormy,Low ,scooter ,Metropolitian ,65,,,,,,,,,,,,,
35,4.6,2022-02-17,18:55:00,19:10:00,Windy,Medium ,motorcycle ,Urban ,190,,,,,,,,,,,,,
30,4.6,2022-03-16,22:00:00,22:10:00,Fog,Jam ,scooter ,Urban ,245,,,,,,,,,,,,,
29,4.7,2022-02-15,19:30:00,19:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,150,,,,,,,,,,,,,
38,4.1,2022-03-20,20:10:00,20:15:00,Windy,Jam ,motorcycle ,Metropolitian ,175,,,,,,,,,,,,,
20,5.0,2022-04-03,11:15:00,11:20:00,Sandstorms,High ,motorcycle ,Metropolitian ,150,,,,,,,,,,,,,
27,4.9,2022-03-01,10:00:00,10:10:00,Sunny,Low ,motorcycle ,Metropolitian ,95,,,,,,,,,,,,,
38,4.9,2022-02-15,11:35:00,11:40:00,Fog,High ,scooter ,Metropolitian ,190,,,,,,,,,,,,,
20,4.5,2022-02-17,10:00:00,10:05:00,Sandstorms,Low ,scooter ,Urban ,55,,,,,,,,,,,,,
24,4.9,2022-03-16,21:55:00,22:05:00,Sunny,Jam ,motorcycle ,Metropolitian ,80,,,,,,,,,,,,,
31,5.0,2022-04-05,09:50:00,09:55:00,Fog,Low ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
36,4.1,2022-03-23,18:35:00,18:40:00,Cloudy,Medium ,scooter ,Metropolitian ,165,,,,,,,,,,,,,
32,5.0,2022-03-02,23:30:00,23:35:00,Stormy,Low ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
27,4.6,2022-03-23,00:00:00,00:05:00,Cloudy,Low ,motorcycle ,Metropolitian ,100,,,,,,,,,,,,,
36,4.4,2022-03-14,18:25:00,18:40:00,Fog,Medium ,scooter ,Metropolitian ,170,,,,,,,,,,,,,
23,4.8,2022-03-23,19:35:00,19:50:00,Cloudy,Jam ,motorcycle ,Metropolitian ,205,,,,,,,,,,,,,
25,4.7,2022-03-13,09:35:00,09:40:00,Fog,Low ,motorcycle ,Urban ,55,,,,,,,,,,,,,
37,4.4,2022-02-16,21:10:00,21:15:00,Sandstorms,Jam ,scooter ,Metropolitian ,175,,,,,,,,,,,,,
31,4.8,2022-03-07,16:15:00,16:25:00,Fog,Medium ,van,Metropolitian ,75,,,,,,,,,,,,,
32,4.0,2022-02-12,23:35:00,23:50:00,Cloudy,Low ,motorcycle ,Urban ,175,,,,,,,,,,,,,
20,3.2,2022-03-06,23:20:00,23:30:00,Sunny,Low ,scooter ,Metropolitian ,210,,,,,,,,,,,,,
20,4.9,2022-03-16,18:15:00,18:20:00,Windy,Medium ,motorcycle ,Metropolitian ,115,,,,,,,,,,,,,
21,4.5,2022-03-12,18:40:00,18:50:00,Sandstorms,Medium ,motorcycle ,Urban ,120,,,,,,,,,,,,,
26,4.5,2022-03-02,19:20:00,19:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,215,,,,,,,,,,,,,
37,3.5,2022-03-10,23:25:00,23:35:00,Cloudy,Low ,scooter ,Metropolitian ,175,,,,,,,,,,,,,
21,4.5,2022-02-13,21:45:00,21:50:00,Sandstorms,Jam ,scooter ,Metropolitian ,120,,,,,,,,,,,,,
25,4.2,2022-03-14,20:10:00,20:15:00,Cloudy,Jam ,scooter ,Urban ,43,,,,,,,,,,,,,
26,4.8,2022-03-12,20:35:00,20:45:00,Fog,Jam ,van,Metropolitian ,150,,,,,,,,,,,,,
22,4.9,2022-03-06,18:25:00,18:30:00,Sandstorms,Medium ,van,Metropolitian ,145,,,,,,,,,,,,,
25,5.0,2022-03-29,21:55:00,22:00:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,150,,,,,,,,,,,,,
39,4.7,2022-02-17,20:45:00,20:55:00,Sandstorms,Jam ,van,Metropolitian ,140,,,,,,,,,,,,,
26,4.3,2022-04-05,10:40:00,10:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,125,,,,,,,,,,,,,
25,4.9,2022-03-08,18:35:00,18:50:00,Windy,Medium ,scooter ,Urban ,75,,,,,,,,,,,,,
27,4.5,2022-03-31,21:10:00,21:25:00,Sandstorms,Jam ,motorcycle ,Urban ,125,,,,,,,,,,,,,
26,4.5,2022-02-11,12:40:00,12:45:00,Stormy,High ,motorcycle ,Metropolitian ,120,,,,,,,,,,,,,
28,4.7,2022-03-09,23:45:00,23:55:00,Fog,Low ,scooter ,Urban ,75,,,,,,,,,,,,,
23,5.0,2022-03-11,23:50:00,00:00:00,Stormy,Low ,motorcycle ,Urban ,95,,,,,,,,,,,,,
24,4.5,2022-03-07,09:30:00,09:35:00,Cloudy,Low ,motorcycle ,Metropolitian ,95,,,,,,,,,,,,,
32,4.9,2022-03-29,23:50:00,00:00:00,Sunny,Low ,van,Metropolitian ,85,,,,,,,,,,,,,
23,4.7,2022-03-21,09:10:00,09:20:00,Cloudy,Low ,motorcycle ,Urban ,100,,,,,,,,,,,,,
24,4.7,2022-03-01,10:55:00,11:00:00,Windy,Low ,scooter ,Metropolitian ,90,,,,,,,,,,,,,
21,4.5,2022-03-05,17:35:00,17:50:00,Stormy,Medium ,scooter ,Metropolitian ,145,,,,,,,,,,,,,
21,4.9,2022-03-17,18:50:00,19:00:00,Windy,Medium ,scooter ,Metropolitian ,130,,,,,,,,,,,,,
33,4.5,2022-04-02,23:20:00,23:25:00,Fog,Low ,motorcycle ,Metropolitian ,175,,,,,,,,,,,,,
34,4.8,2022-04-01,11:30:00,11:45:00,Sunny,High ,motorcycle ,Metropolitian ,105,,,,,,,,,,,,,
35,4.2,2022-03-16,23:45:00,00:00:00,Cloudy,Low ,scooter ,Metropolitian ,185,,,,,,,,,,,,,
38,4.5,2022-04-04,20:50:00,21:00:00,Sandstorms,Jam ,scooter ,Metropolitian ,180,,,,,,,,,,,,,
38,3.8,2022-03-04,19:40:00,19:55:00,Stormy,Jam ,scooter ,Metropolitian ,205,,,,,,,,,,,,,
32,4.7,2022-03-17,17:25:00,17:40:00,Sunny,Medium ,van,Metropolitian ,110,,,,,,,,,,,,,
31,4.7,2022-03-24,23:25:00,23:30:00,Cloudy,Low ,scooter ,Metropolitian ,90,,,,,,,,,,,,,
21,4.6,2022-02-18,22:50:00,23:05:00,Fog,Low ,scooter ,Urban ,105,,,,,,,,,,,,,
32,4.7,2022-02-11,20:20:00,20:25:00,Sandstorms,Jam ,scooter ,Metropolitian ,150,,,,,,,,,,,,,
35,4.7,2022-03-11,09:15:00,09:20:00,Sunny,Low ,scooter ,Urban ,55,,,,,,,,,,,,,
24,4.7,2022-02-14,20:50:00,20:55:00,Sandstorms,Jam ,scooter ,Metropolitian ,140,,,,,,,,,,,,,
21,4.8,2022-03-03,10:45:00,11:00:00,Cloudy,Low ,motorcycle ,Metropolitian ,24,,,,,,,,,,,,,
28,4.7,2022-02-14,19:20:00,19:30:00,Sandstorms,Jam ,scooter ,Metropolitian ,125,,,,,,,,,,,,,
26,4.9,2022-03-11,13:30:00,13:45:00,Cloudy,High ,van,Metropolitian ,110,,,,,,,,,,,,,
27,4.6,2022-03-13,14:10:00,14:15:00,Cloudy,High ,motorcycle ,Metropolitian ,160,,,,,,,,,,,,,
33,4.5,2022-03-28,17:50:00,18:05:00,Stormy,Medium ,motorcycle ,Metropolitian ,135,,,,,,,,,,,,,
23,4.8,2022-03-02,19:20:00,19:30:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,105,,,,,,,,,,,,,
33,4.7,2022-04-04,23:00:00,23:10:00,Fog,Low ,motorcycle ,Metropolitian ,36,,,,,,,,,,,,,
36,4.9,2022-03-07,15:50:00,15:55:00,Stormy,Medium ,motorcycle ,Urban ,29,,,,,,,,,,,,,
34,4.6,2022-04-03,18:50:00,19:05:00,Cloudy,Medium ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
36,4.7,2022-03-09,22:55:00,23:05:00,Cloudy,Low ,motorcycle ,Metropolitian ,75,,,,,,,,,,,,,
24,4.7,2022-03-07,19:40:00,19:55:00,Fog,Jam ,motorcycle ,Metropolitian ,105,,,,,,,,,,,,,
34,4.2,2022-03-25,18:25:00,18:30:00,Stormy,Medium ,van,Urban ,155,,,,,,,,,,,,,
29,4.6,2022-02-13,17:10:00,17:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,85,,,,,,,,,,,,,
21,4.4,2022-03-30,23:30:00,23:40:00,Windy,Low ,motorcycle ,Metropolitian ,80,,,,,,,,,,,,,
28,4.8,2022-03-19,10:00:00,10:10:00,Sandstorms,Low ,motorcycle ,Metropolitian ,90,,,,,,,,,,,,,
25,5.0,2022-03-08,23:50:00,00:05:00,Sunny,Low ,van,Urban ,135,,,,,,,,,,,,,
31,3.2,2022-02-16,23:35:00,23:40:00,Sunny,Low ,motorcycle ,Metropolitian ,165,,,,,,,,,,,,,
24,4.6,2022-02-15,12:25:00,12:40:00,Fog,High ,motorcycle ,Metropolitian ,130,,,,,,,,,,,,,
26,4.7,2022-03-26,08:15:00,08:30:00,Stormy,Low ,van,Urban ,50,,,,,,,,,,,,,
31,4.3,2022-04-04,21:50:00,22:05:00,Cloudy,Jam ,scooter ,Metropolitian ,180,,,,,,,,,,,,,
31,4.3,2022-03-11,22:40:00,22:45:00,Stormy,Low ,motorcycle ,Metropolitian ,155,,,,,,,,,,,,,
23,4.8,2022-03-09,17:15:00,17:25:00,Fog,Medium ,van,Metropolitian ,80,,,,,,,,,,,,,
26,4.2,2022-03-05,22:30:00,22:45:00,Windy,Low ,motorcycle ,Metropolitian ,80,,,,,,,,,,,,,
20,4.5,2022-03-16,21:40:00,21:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,95,,,,,,,,,,,,,
32,4.7,2022-03-07,12:00:00,12:15:00,Sandstorms,High ,scooter ,Metropolitian ,140,,,,,,,,,,,,,
22,4.7,2022-04-06,20:00:00,20:15:00,Stormy,Jam ,motorcycle ,Metropolitian ,140,,,,,,,,,,,,,
39,4.4,2022-03-08,20:45:00,20:55:00,Sandstorms,Jam ,scooter ,Metropolitian ,165,,,,,,,,,,,,,
39,3.9,2022-03-10,20:45:00,21:00:00,Sunny,Jam ,motorcycle ,Metropolitian ,165,,,,,,,,,,,,,
23,4.7,2022-03-09,13:30:00,13:35:00,Stormy,High ,motorcycle ,Urban ,120,,,,,,,,,,,,,
29,4.9,2022-02-15,21:15:00,21:25:00,Sunny,Jam ,motorcycle ,Metropolitian ,55,,,,,,,,,,,,,
36,4.8,2022-03-17,17:55:00,18:05:00,Cloudy,Medium ,motorcycle ,Metropolitian ,150,,,,,,,,,,,,,
37,4.4,2022-03-31,19:10:00,19:20:00,Windy,Jam ,scooter ,Metropolitian ,180,,,,,,,,,,,,,
35,4.7,2022-03-27,21:45:00,21:50:00,Fog,Jam ,scooter ,Urban ,210,,,,,,,,,,,,,
23,5.0,2022-03-07,17:55:00,18:05:00,Fog,Medium ,scooter ,Urban ,90,,,,,,,,,,,,,
22,4.2,2022-03-17,23:25:00,23:35:00,Stormy,Low ,motorcycle ,Urban ,110,,,,,,,,,,,,,
30,4.9,2022-03-25,19:25:00,19:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,225,,,,,,,,,,,,,
32,4.7,2022-03-07,22:10:00,22:15:00,Fog,Low ,scooter ,Metropolitian ,95,,,,,,,,,,,,,
20,4.1,2022-03-20,21:20:00,21:25:00,Windy,Jam ,motorcycle ,Urban ,185,,,,,,,,,,,,,
21,4.9,2022-02-18,20:45:00,21:00:00,Windy,Jam ,van,Metropolitian ,120,,,,,,,,,,,,,
